Name,SKU,Supplier ID,Price,Image URLs,Product URL
"Remo 8"" Clear Pinstripe",PS-0308-00,,$32.95,https://cdn2.bigcommerce.com/server3500/08e8a/products/1516/images/2902/PS3_Clr__57876.1360737219.1280.1280.jpg,https://www.drumtek.com.au/pinstripe-clear-8/
"Remo 8"" Coated Ambassador",BA-0108-00,,$25.95,https://cdn2.bigcommerce.com/server3500/08e8a/products/1424/images/2810/Ambassador_Ctd__78097.1360737216.1280.1280.jpg,https://www.drumtek.com.au/ambassador-coated-8/
"Remo 8"" Coated Emperor",BE-0108-00,,$25.95,https://cdn2.bigcommerce.com/server3500/08e8a/products/1406/images/2792/Emp_Ctd__53966.1360737216.1280.1280.jpg,https://www.drumtek.com.au/emperor-coated-8/
"Remo 8"" Coated Renaissance Ambassador",RA-0008-SS,,$39.95,https://cdn2.bigcommerce.com/server3500/08e8a/products/1509/images/2895/Renaissance_Amb__44167.1360737219.1280.1280.jpg,https://www.drumtek.com.au/renaissance-ambassador-8/
"Remo 8"" Silentstroke",SN-0008-00,,$25.95,https://cdn2.bigcommerce.com/server3500/08e8a/products/3336/images/6135/SN-0008-00.png.535x535_q90_crop__37728.1488429618.1280.1280.png,https://www.drumtek.com.au/remo-8-silenstroke/
"Remo Kids Percussion 10"" Floor Tom",KD-5080-01,,$85.00,https://cdn2.bigcommerce.com/server3500/08e8a/products/3466/images/6441/Remo-KD5080-01__55879.1501741671.1280.1280.jpg,https://www.drumtek.com.au/remo-kids-percussion-10-floor-tom/
Remo Kids Percussion Bongos,KD-5400-01,,$67.95,https://cdn2.bigcommerce.com/server3500/08e8a/products/3467/images/6443/9382819_800__12119.1501741883.1280.1280.jpg,https://www.drumtek.com.au/remo-kids-percussion-bongos/
Roc N Soc Manual Spindle Round Throne,MSRB,,$359.00,https://cdn2.bigcommerce.com/server3500/08e8a/products/3281/images/6068/rnsoc__77020.1480739795.1280.1280.jpg,https://www.drumtek.com.au/roc-n-soc-manual-spindle-round-throne/
BOSS DB-30 Dr. Beat Metronome,,,$49.00,https://cdn2.bigcommerce.com/server3500/08e8a/products/215/images/1725/db30_angle_gal__36351.1340871089.1280.1280.jpg,https://www.drumtek.com.au/boss-db-30-dr-beat-metronome/
HS-5 Session Mixer,,,$829.00,"https://cdn2.bigcommerce.com/server3500/08e8a/products/3681/images/6999/overview_hero_1__80662.1524202691.1280.1280.jpg
https://cdn2.bigcommerce.com/server3500/08e8a/products/3681/images/6997/functions_hero__36088.1524202363.1280.1280.jpg
https://cdn2.bigcommerce.com/server3500/08e8a/products/3681/images/6994/gallery_back__45043.1524202358.1280.1280.jpg
https://cdn2.bigcommerce.com/server3500/08e8a/products/3681/images/6995/gallery_left__39718.1524202358.1280.1280.jpg
https://cdn2.bigcommerce.com/server3500/08e8a/products/3681/images/6996/gallery_right__08447.1524202358.1280.1280.jpg
https://cdn2.bigcommerce.com/server3500/08e8a/products/3681/images/7000/hs-5_hero__78032.1524202764.1280.1280.jpg",https://www.drumtek.com.au/hs-5-session-mixer/
"Roland 10"" Powerply Mesh Head",MH210,,$49.95,https://cdn2.bigcommerce.com/server3500/08e8a/products/3421/images/6351/roland-powerply-mh2-18-bass-drum-mesh-head-p22223-26304_image__09765.1501468936.1280.1280.jpg,https://www.drumtek.com.au/roland-10-powerply-mesh-head/
"Roland 12"" Powerply Mesh Head",MH212,,$59.95,https://cdn2.bigcommerce.com/server3500/08e8a/products/3422/images/6352/roland-powerply-mh2-18-bass-drum-mesh-head-p22223-26304_image__83765.1501469042.1280.1280.jpg,https://www.drumtek.com.au/roland-12-powerply-mesh-head/
"Roland 13"" Powerply Mesh Head",MH213,,$69.95,https://cdn2.bigcommerce.com/server3500/08e8a/products/3423/images/6353/roland-powerply-mh2-18-bass-drum-mesh-head-p22223-26304_image__45573.1501469128.1280.1280.jpg,https://www.drumtek.com.au/roland-13-powerply-mesh-head/
"Roland 14"" Powerply Mesh Head",MH214,,$79.95,https://cdn2.bigcommerce.com/server3500/08e8a/products/3424/images/6354/roland-powerply-mh2-18-bass-drum-mesh-head-p22223-26304_image__37303.1501469181.1280.1280.jpg,https://www.drumtek.com.au/roland-14-powerply-mesh-head/
"Roland 16"" Powerply Mesh Head",MH216,,$114.95,https://cdn2.bigcommerce.com/server3500/08e8a/products/3425/images/6355/roland-powerply-mh2-18-bass-drum-mesh-head-p22223-26304_image__82901.1501469222.1280.1280.jpg,https://www.drumtek.com.au/roland-16-powerply-mesh-head/
"Roland 18"" Powerply Mesh Head (Bass Drum)",MH218BD,,$119.95,https://cdn2.bigcommerce.com/server3500/08e8a/products/3426/images/6356/roland-powerply-mh2-18-bass-drum-mesh-head-p22223-26304_image__52462.1501469285.1280.1280.jpg,https://www.drumtek.com.au/roland-18-powerply-mesh-head-bass-drum/
"Roland 20"" Powerply Mesh Head (Bass Drum)",MH220BD,,$129.95,https://cdn2.bigcommerce.com/server3500/08e8a/products/3427/images/6357/roland-powerply-mh2-18-bass-drum-mesh-head-p22223-26304_image__79852.1501469368.1280.1280.jpg,https://www.drumtek.com.au/roland-20-powerply-mesh-head-bass-drum/
"Roland 22"" Powerply Mesh Head (Bass Drum)",MH222BD,,$139.95,https://cdn2.bigcommerce.com/server3500/08e8a/products/3428/images/6358/roland-powerply-mh2-18-bass-drum-mesh-head-p22223-26304_image__58077.1501469438.1280.1280.jpg,https://www.drumtek.com.au/roland-22-powerply-mesh-head-bass-drum/
"Roland 8"" Powerply Mesh Head",MH28,,$44.95,https://cdn2.bigcommerce.com/server3500/08e8a/products/3420/images/6350/roland-powerply-mh2-18-bass-drum-mesh-head-p22223-26304_image__12220.1501468213.1280.1280.jpg,https://www.drumtek.com.au/roland-8-powerply-mesh-head/
Roland APC-33 Mounting Clamp,APC-33,,$84.00,https://cdn2.bigcommerce.com/server3500/08e8a/products/3479/images/6467/apc_33_angle_gal__09050.1501745111.1280.1280.jpg,https://www.drumtek.com.au/roland-apc-33-mounting-clamp/
Roland BT-1 Trigger Pad,BT-1,,$139.00,"https://cdn2.bigcommerce.com/server3500/08e8a/products/3157/images/5615/bt-1_angle_stand_gal__84053.1463983780.1280.1280.jpg
https://cdn2.bigcommerce.com/server3500/08e8a/products/3157/images/5616/bt-1_pd-128s_side_gal__77912.1463983781.1280.1280.jpg
https://cdn2.bigcommerce.com/server3500/08e8a/products/3157/images/5617/bt-1_snare_side_gal__48837.1463983782.1280.1280.jpg",https://www.drumtek.com.au/roland-bt-1-trigger-pad/
Roland CY-12C V-Cymbal Crash,CY-12C,,$195.00,https://cdn2.bigcommerce.com/server3500/08e8a/products/3450/images/6405/cy-12c_top_gal__92181.1501481932.1280.1280.jpg,https://www.drumtek.com.au/roland-cy-12c-v-cymbal-crash/
Roland CY-13R V-Cymbal Ride,CY-13R,,$219.00,https://cdn2.bigcommerce.com/server3500/08e8a/products/3449/images/6403/cy-13r_top_gal__91550.1501481508.1280.1280.jpg,https://www.drumtek.com.au/roland-cy-13r-v-cymbal-ride/
Roland CY-15R V-Cymbal Ride,CY-15R,,$409.00,https://cdn2.bigcommerce.com/server3500/08e8a/products/3791/images/7276/ROL-CY14C__44367.1548292899.1280.1280.jpg,https://www.drumtek.com.au/roland-cy-15r-v-cymbal-ride/
Roland CY-5 Dual-Trigger Cymbal Pad,CY-5,,$125.00,https://cdn2.bigcommerce.com/server3500/08e8a/products/3454/images/6414/cy_5_angle_gal__56400.1501484914.1280.1280.jpg,https://www.drumtek.com.au/roland-cy-5-dual-trigger-cymbal-pad/
Roland CY-8 Dual-Trigger Cymbal Pad,CY-8,,$135.00,https://cdn2.bigcommerce.com/server3500/08e8a/products/3455/images/6417/cy8__47289.1501485206.1280.1280.jpg,https://www.drumtek.com.au/roland-cy-8-dual-trigger-cymbal-pad/
Roland CY18DR V-Cymbal Digital Ride,CY18DR,,$739.00,https://cdn2.bigcommerce.com/server3500/08e8a/products/3438/images/6379/cy-18dr_main_gal__86243.1501478696.1280.1280.jpg,https://www.drumtek.com.au/roland-cy18dr-v-cymbal-digital-ride/
Roland CYM-10 Cymbal Parts Set,CYM-10,,$15.95,https://cdn2.bigcommerce.com/server3500/08e8a/products/3478/images/6465/cym_10_set_gal__40495.1501745018.1280.1280.jpg,https://www.drumtek.com.au/roland-cym-10-cymbal-parts-set/
ROLAND DAP-3X ACCESSORY PACK,,,$269.00,https://cdn2.bigcommerce.com/server3500/08e8a/products/2104/images/3740/roland-dap3__22388.1362462443.1280.1280.jpg,https://www.drumtek.com.au/roland-dap-3x-accessory-pack/
ROLAND DT-1 DRUM TUTOR SOFTWARE,,,$79.00,"https://cdn2.bigcommerce.com/server3500/08e8a/products/2108/images/3747/dt-1_ss_main_notation_gal__80990.1362462446.1280.1280.jpg
https://cdn2.bigcommerce.com/server3500/08e8a/products/2108/images/3748/dt-1_box_gal__90760.1362462446.1280.1280.jpg
https://cdn2.bigcommerce.com/server3500/08e8a/products/2108/images/3749/dt-1_ss_dynamics_gal__41763.1362462446.1280.1280.jpg
https://cdn2.bigcommerce.com/server3500/08e8a/products/2108/images/3750/dt-1_ss_game_mode_gal__95181.1362462446.1280.1280.jpg",https://www.drumtek.com.au/roland-dt-1-drum-tutor-software/
Roland EC-10 EL Cajon,EC-10,,$499.00,"https://cdn2.bigcommerce.com/server3500/08e8a/products/3151/images/5575/EC-10_F_gal__50223.1462597539.1280.1280.jpg
https://cdn2.bigcommerce.com/server3500/08e8a/products/3151/images/5576/EC-10_R_power_cord_gal__21632.1462597646.1280.1280.jpg
https://cdn2.bigcommerce.com/server3500/08e8a/products/3151/images/5577/EC-10_R_battery_gal__76326.1462597646.1280.1280.jpg
https://cdn2.bigcommerce.com/server3500/08e8a/products/3151/images/5578/EC-10_O2_gal__39119.1462597647.1280.1280.jpg
https://cdn2.bigcommerce.com/server3500/08e8a/products/3151/images/5579/EC-10_O1_gal__09092.1462597648.1280.1280.jpg",https://www.drumtek.com.au/roland-ec-10-el-cajon/
Roland EC-10 EL Cajon Mic Processor,EC10,,$299.00,https://cdn2.bigcommerce.com/server3500/08e8a/products/3429/images/6364/ec-10m__67520.1501469743.1280.1280.jpg,https://www.drumtek.com.au/roland-ec-10-el-cajon-mic-processor/
Roland FD-8 Hi-Hat Controller,FD-8,,$159.00,https://cdn2.bigcommerce.com/server3500/08e8a/products/3451/images/6407/roland-fd-8-hi-hat-controller__35322.1501482602.1280.1280.png,https://www.drumtek.com.au/roland-fd-8-hi-hat-controller/
Roland FD-9 Hi-Hat Control Pedal,FD-9,,$239.00,"https://cdn2.bigcommerce.com/server3500/08e8a/products/3102/images/5468/fd_9_dr_gal__70471.1460430302.1280.1280.jpg
https://cdn2.bigcommerce.com/server3500/08e8a/products/3102/images/5469/fd_9_br_gal__74612.1460430302.1280.1280.jpg",https://www.drumtek.com.au/roland-fd-9-hi-hat-control-pedal/
Roland KD-120 V-Kick Trigger Pad,KD-120,,$699.00,https://cdn2.bigcommerce.com/server3500/08e8a/products/3440/images/6383/kd-120-bk_gal__87663.1501478998.1280.1280.jpg,https://www.drumtek.com.au/roland-kd-120-v-kick-trigger-pad/
Roland KD-A22 Kick Drum Converter,KD-A22,,$479.00,https://cdn2.bigcommerce.com/server3500/08e8a/products/3436/images/6375/kd-a22_main_gal__68322.1501478176.1280.1280.jpg,https://www.drumtek.com.au/roland-kd-a22-kick-drum-converter/
Roland KD10 Pad,KD10,,$325.00,https://cdn2.bigcommerce.com/server3500/08e8a/products/3697/images/7056/ROKD10__37646.1525831488.1280.1280.png,https://www.drumtek.com.au/roland-kd10-pad/
Roland KD7 Kick Trigger Unit,KD7,,$179.00,https://cdn2.bigcommerce.com/server3500/08e8a/products/3676/images/6980/KD7-large__71287.1523424996.1280.1280.jpg,https://www.drumtek.com.au/roland-kd7-kick-trigger-unit/
Roland KT-9 Kick Trigger Pedal,KT-9,,$209.00,"https://cdn2.bigcommerce.com/server3500/08e8a/products/2868/images/5463/kt_9_dr_gal__83718.1460183854.1280.1280.jpg
https://cdn2.bigcommerce.com/server3500/08e8a/products/2868/images/5464/kt_9_br_gal__19693.1460183854.1280.1280.jpg",https://www.drumtek.com.au/roland-kt-9-kick-trigger-pedal/
Roland MDH-25 Pad Mount,MDH-25,,$139.00,https://cdn2.bigcommerce.com/server3500/08e8a/products/3475/images/6460/mdh-25_side_gal__11875.1501744522.1280.1280.jpg,https://www.drumtek.com.au/roland-mdh-25-pad-mount/
Roland MDH-STD Pad Mount,MDH-STD,,$49.00,https://cdn2.bigcommerce.com/server3500/08e8a/products/3474/images/6457/mdh-12_side_gal__93038.1501744406.1280.1280.jpg,https://www.drumtek.com.au/roland-mdh-std-pad-mount/
Roland MDS-4V Drum Stand,MDS-4V,,$309.00,https://cdn2.bigcommerce.com/server3500/08e8a/products/3486/images/6481/mds-4v_front_gal__74910.1501746130.1280.1280.jpg,https://www.drumtek.com.au/roland-mds-4v-drum-stand/
Roland MDS-9SC Drum Stand,MDS-9SC,,$379.00,https://cdn2.bigcommerce.com/server3500/08e8a/products/3485/images/6479/mds-9sc_f_gal__96612.1501746055.1280.1280.jpg,https://www.drumtek.com.au/roland-mds-9sc-drum-stand/
Roland MDY-12 Cymbal Mount,MDY-12,,$115.00,https://cdn2.bigcommerce.com/server3500/08e8a/products/3476/images/7132/Roland_MDY_12_MDY_12_Cymbal_Mount_686049__35888.1533274723.1280.1280.jpg,https://www.drumtek.com.au/roland-mdy-12-cymbal-mount/
Roland MDY-25 Cymbal Mount,MDY-25,,$159.00,https://cdn2.bigcommerce.com/server3500/08e8a/products/3477/images/6463/mdy-25_side_gal__46887.1501744764.1280.1280.jpg,https://www.drumtek.com.au/roland-mdy-25-cymbal-mount/
Roland OP-TD1C Cymbal Set,OP-TD1C,,$149.00,https://cdn2.bigcommerce.com/server3500/08e8a/products/3456/images/6420/op-td1c_angle_gal__45218.1501732860.1280.1280.jpg,https://www.drumtek.com.au/roland-op-td1c-cymbal-set/
Roland PD-125BK V-Pad,PD-125BK,,$599.00,https://cdn2.bigcommerce.com/server3500/08e8a/products/3445/images/6394/pd-125-bk_gal__21008.1501480243.1280.1280.jpg,https://www.drumtek.com.au/roland-pd-125bk-v-pad/
Roland PD-128BC V-Pad,PD-128BC,,$649.00,https://cdn2.bigcommerce.com/server3500/08e8a/products/3448/images/6401/pd-128_front_gal__16159.1501481306.1280.1280.jpg,https://www.drumtek.com.au/roland-pd-128bc-v-pad/
"Roland PD-140DS 14"" Snare V-Pad",PD-140DS,,"$1,079.00",https://cdn2.bigcommerce.com/server3500/08e8a/products/3437/images/6377/pd-140ds_main_gal__55834.1501478497.1280.1280.jpg,https://www.drumtek.com.au/roland-pd-140ds-14-snare-v-pad/
Roland PD-8 Pad,PD-8,,$125.00,https://cdn2.bigcommerce.com/server3500/08e8a/products/3443/images/6389/pd8__85512.1501479483.1280.1280.JPG,https://www.drumtek.com.au/roland-pd-8-pad/
Roland PD-85BK V-Pad,PD-85BK,,$269.00,https://cdn2.bigcommerce.com/server3500/08e8a/products/3444/images/6392/be5f38a77c889bf7b755cbb73c49abf3__69600.1501479939.1280.1280.jpg,https://www.drumtek.com.au/roland-pd-85bk-v-pad/
Roland PDX-100 V-Pad,PDX-100,,$279.00,https://cdn2.bigcommerce.com/server3500/08e8a/products/3446/images/6397/pdx-100_front_gal__03632.1501480503.1280.1280.jpg,https://www.drumtek.com.au/roland-pdx-100-v-pad/
Roland PDX-6 V-Pad,PDX-6,,$229.00,https://cdn2.bigcommerce.com/server3500/08e8a/products/3441/images/6385/pdx-6_front_angle_gal_1__06057.1501479120.1280.1280.jpg,https://www.drumtek.com.au/roland-pdx-6-v-pad/
Roland PDX-8 V-Pad,PDX-8,,$309.00,https://cdn2.bigcommerce.com/server3500/08e8a/products/3442/images/6387/pdx_8_angle_gal__73309.1501479224.1280.1280.jpg,https://www.drumtek.com.au/roland-pdx-8-v-pad/
Roland PDX12 Pad,PDX12,,$325.00,https://cdn2.bigcommerce.com/server3500/08e8a/products/3696/images/7054/ROPDX12_2__54137.1525831375.1280.1280.png,https://www.drumtek.com.au/roland-pdx12-pad/
Roland PM-100 Personal Monitor,PM-100,,$479.00,"https://cdn2.bigcommerce.com/server3500/08e8a/products/3671/images/6966/pm-100_front_gal__93540.1523078905.1280.1280.jpg
https://cdn2.bigcommerce.com/server3500/08e8a/products/3671/images/6967/pm-100_angle_gal__14709.1523078920.1280.1280.jpg",https://www.drumtek.com.au/roland-pm-100-personal-monitor/
Roland PM-200 Personal Monitor,PM200,,$719.00,"https://cdn2.bigcommerce.com/server3500/08e8a/products/3672/images/6968/pm-200_angle_gal__34520.1523079300.1280.1280.jpg
https://cdn2.bigcommerce.com/server3500/08e8a/products/3672/images/6969/pm-200_front_gal__60966.1523079317.1280.1280.jpg",https://www.drumtek.com.au/roland-pm-200-personal-monitor/
ROLAND PM03,,,$329.00,"https://cdn2.bigcommerce.com/server3500/08e8a/products/2102/images/3736/pm-03_front_gal__58944.1362462442.1280.1280.jpg
https://cdn2.bigcommerce.com/server3500/08e8a/products/2102/images/3737/pm-03_back_gal__18515.1362462442.1280.1280.jpg",https://www.drumtek.com.au/roland-pm03/
Roland RH-300V V-Drums Monitoring Headphones,RH-300V,,$329.00,https://cdn2.bigcommerce.com/server3500/08e8a/products/3433/images/6369/rolandRH300V__26350.1501476918.1280.1280.jpg,https://www.drumtek.com.au/roland-rh-300v-v-drums-monitoring-headphones/
Roland RH-5 Headphones,RH-5,,$64.95,https://cdn2.bigcommerce.com/server3500/08e8a/products/3434/images/6371/roland-rh-5-around-ear-stereo-headphones-9920-64764301-171df7ba5999de907bb222bc39218c9a__54060.1501477317.1280.1280.jpg,https://www.drumtek.com.au/roland-rh-5-headphones/
Roland RSB-1 Drum Stick Bag,RSB-1,,$26.50,https://cdn2.bigcommerce.com/server3500/08e8a/products/3142/images/5558/RSB-1_gal__68218.1462588466.1280.1280.jpg,https://www.drumtek.com.au/roland-rsb-1-drum-stick-bag/
Roland RSJ-1 Junior Drum Sticks,RSJ-1,,$12.50,https://cdn2.bigcommerce.com/server3500/08e8a/products/3140/images/5556/RSJ-1_gal__04144.1462587891.1280.1280.jpg,https://www.drumtek.com.au/roland-rsj-1-junior-drum-sticks/
Roland RT-30H Trigger (Single),,,$120.00,https://cdn2.bigcommerce.com/server3500/08e8a/products/2106/images/5470/rt_30h_angle_gal__13623.1460522952.1280.1280.jpg,https://www.drumtek.com.au/roland-rt-30h-trigger-single/
Roland RT-30HR Trigger (Dual),,,$124.00,https://cdn2.bigcommerce.com/server3500/08e8a/products/2105/images/5472/rt_30hr_angle_gal__66773.1460523288.1280.1280.jpg,https://www.drumtek.com.au/roland-rt-30hr-trigger-dual/
Roland RT-30K Trigger (Bass Drum),,,$124.00,https://cdn2.bigcommerce.com/server3500/08e8a/products/2107/images/5471/rt_30k_back_angle_gal__38071.1460523077.1280.1280.jpg,https://www.drumtek.com.au/roland-rt-30k-trigger-bass-drum/
Roland SP-404A Linear Wave Sampler,SP-404A,,$595.00,"https://cdn2.bigcommerce.com/server3500/08e8a/products/3499/images/6511/sp-404a_top_gal__01262.1502238260.1280.1280.jpg
https://cdn2.bigcommerce.com/server3500/08e8a/products/3499/images/6512/sp-404a_r_gal__38428.1502238347.1280.1280.jpg
https://cdn2.bigcommerce.com/server3500/08e8a/products/3499/images/6513/sp-404a_dl_gal__15616.1502238347.1280.1280.jpg",https://www.drumtek.com.au/roland-sp-404a-linear-wave-sampler/
Roland SPD One Electro Pad,SPD1E,,$249.00,https://cdn2.bigcommerce.com/server3500/08e8a/products/3417/images/6344/spd_one_electro_top__42135.1501467411.1280.1280.jpg,https://www.drumtek.com.au/roland-spd-one-electro-pad/
Roland SPD One Kick Pad,SPD1K,,$249.00,https://cdn2.bigcommerce.com/server3500/08e8a/products/3419/images/6348/spd_one_kick_top__84123.1501467775.1280.1280.jpg,https://www.drumtek.com.au/roland-spd-one-kick-pad/
Roland SPD One Percussion Pad,SPD1P,,$249.00,https://cdn2.bigcommerce.com/server3500/08e8a/products/3418/images/6346/spd_one_percussion_top__72088.1501467572.1280.1280.jpg,https://www.drumtek.com.au/roland-spd-one-percussion-pad/
Roland SPD One WAV Pad,SPD1W,,$299.00,https://cdn2.bigcommerce.com/server3500/08e8a/products/3416/images/6342/spd_one_wav_pad_top__70068.1501466085.1280.1280.jpg,https://www.drumtek.com.au/roland-spd-one-wav-pad/
Roland SPD-30 Digital Percussion Pad,,,"$1,199.00","https://cdn2.bigcommerce.com/server3500/08e8a/products/208/images/1716/spd-30_top_gal__36267.1340871077.1280.1280.jpg
https://cdn2.bigcommerce.com/server3500/08e8a/products/208/images/1717/spd-30_back_gal__83214.1340871077.1280.1280.jpg",https://www.drumtek.com.au/roland-spd-30-digital-percussion-pad/
Roland SPD-SX Sampler Pad,SPD-SX,,$969.00,"https://cdn2.bigcommerce.com/server3500/08e8a/products/2096/images/3725/spd-sx_top_gal__69831.1362462438.1280.1280.jpg
https://cdn2.bigcommerce.com/server3500/08e8a/products/2096/images/3726/spd-sx_back_gal__96585.1362462438.1280.1280.jpg",https://www.drumtek.com.au/roland-spd-sx-sampler-pad/
Roland TD-50 Digital Upgrade Pack,TD-50DP,,"$4,839.00",https://cdn2.bigcommerce.com/server3500/08e8a/products/3458/images/6422/td-50dp_set_gal__14193.1501733841.1280.1280.jpg,https://www.drumtek.com.au/roland-td-50-digital-upgrade-pack/
Roland TD17 Sound Module,TD17,,"$1,059.00",https://cdn2.bigcommerce.com/server3500/08e8a/products/3692/images/7046/02_td-17_top_2__68321.1525830106.1280.1280.jpg,https://www.drumtek.com.au/roland-td17-sound-module/
Roland TD17KLS Electronic Drum Kit,TD17KL,,"$1,349.00",https://cdn2.bigcommerce.com/server3500/08e8a/products/3693/images/7048/ROTD17KLS__34941.1525830376.1280.1280.png,https://www.drumtek.com.au/roland-td17kls-electronic-drum-kit/
Roland TD17KVS Electronic Drum Kit,TD17KVS,,"$1,775.00",https://cdn2.bigcommerce.com/server3500/08e8a/products/3694/images/7050/TD-17KV-S_D__00880.1525830541.1280.1280.jpg,https://www.drumtek.com.au/roland-td17kvs-electronic-drum-kit/
Roland TD17KVXS Electronic Drum Kit,TD17KVXS,,"$2,369.00",https://cdn2.bigcommerce.com/server3500/08e8a/products/3695/images/7060/16_Angle_KVX-1_T2__54868.1526015374.1280.1280.jpg,https://www.drumtek.com.au/roland-td17kvxs-electronic-drum-kit/
Roland TD1DMK Electronic Kit,TD1DMK,,$939.00,https://cdn2.bigcommerce.com/server3500/08e8a/products/3745/images/7147/td-1dmk_from_back__70075.1539235515.1280.1280.jpg,https://www.drumtek.com.au/roland-td1dmk-electronic-kit/
Roland TD1K Electronic Kit,TD1K,,$649.00,https://cdn2.bigcommerce.com/server3500/08e8a/products/2890/images/5043/TD1_K__88322.1415057478.1280.1280.jpg,https://www.drumtek.com.au/roland-td1k-electronic-kit/
Roland TD25 Sound Module,TD25,,"$1,329.00",https://cdn2.bigcommerce.com/server3500/08e8a/products/3439/images/6381/td-25_brain__40133.1501478852.1280.1280.jpg,https://www.drumtek.com.au/roland-td25-sound-module/
Roland TD25K Electronic Kit,TD25K,,"$2,565.00",https://cdn2.bigcommerce.com/server3500/08e8a/products/2905/images/5993/TD-25K_F_350_FNL__55753.1474951123.1280.1280.jpg,https://www.drumtek.com.au/roland-td25k-electronic-kit/
Roland TD25KV Electronic Kit,TD25KV,,"$3,419.00","https://cdn2.bigcommerce.com/server3500/08e8a/products/2906/images/5090/TD_25KV_F_350_2__53715.1430969031.1280.1280.jpg
https://cdn2.bigcommerce.com/server3500/08e8a/products/2906/images/5093/TD_25_F_350_FNL__54938.1430977889.1280.1280.jpg
https://cdn2.bigcommerce.com/server3500/08e8a/products/2906/images/5102/td25module__10689.1430983054.1280.1280.jpg",https://www.drumtek.com.au/roland-td25kv-electronic-kit/
Roland TD50 Sound Module,TD-50,,"$3,499.00",https://cdn2.bigcommerce.com/server3500/08e8a/products/3484/images/6477/td-50_main_gal__73343.1501745945.1280.1280.jpg,https://www.drumtek.com.au/roland-td50-sound-module/
Roland TD50K Electronic Kit,TD50K,,"$5,999.00",https://cdn2.bigcommerce.com/server3500/08e8a/products/3295/images/5987/td-50k_main_gal__63499.1474522737.1280.1280.jpg,https://www.drumtek.com.au/roland-td50k-electronic-kit/
Roland TD50KV Electronic Kit,TD50KV,,"$9,799.00",https://cdn2.bigcommerce.com/server3500/08e8a/products/3296/images/5989/td-50kv_main_gal__80825.1474527492.1280.1280.jpg,https://www.drumtek.com.au/roland-td50kv-electronic-kit/
Roland TD50KVX Electronic Kit (Includes KD-A22),TD50KVX,,"$11,099.00","https://cdn2.bigcommerce.com/server3500/08e8a/products/3297/images/5992/td-50kvx_main_gal__69383.1474527926.1280.1280.jpg
https://cdn2.bigcommerce.com/server3500/08e8a/products/3297/images/5991/td-50kvx_f_gal__94659.1474527918.1280.1280.jpg",https://www.drumtek.com.au/roland-td50kvx-electronic-kit-includes-kd-a22/
Roland TDM-10 V-Drums Mat,TDM-10,,$229.00,https://cdn2.bigcommerce.com/server3500/08e8a/products/3481/images/6470/tdm_10_front_gal__45084.1501745448.1280.1280.jpg,https://www.drumtek.com.au/roland-tdm-10-v-drums-mat/
Roland TDM-20 V-Drums Mat,TDM-20,,$279.00,https://cdn2.bigcommerce.com/server3500/08e8a/products/3480/images/6468/tdm_20_front_gal__36689.1501745320.1280.1280.jpg,https://www.drumtek.com.au/roland-tdm-20-v-drums-mat/
Roland TM-6 Pro Trigger Module,TM-6,,"$1,099.00","https://cdn2.bigcommerce.com/server3500/08e8a/products/3673/images/6970/tm-6_pro_top__36925.1523080508.1280.1280.jpg
https://cdn2.bigcommerce.com/server3500/08e8a/products/3673/images/6971/tm-6_pro_size_gal__28804.1523080532.1280.1280.jpg
https://cdn2.bigcommerce.com/server3500/08e8a/products/3673/images/6972/ROTM6PRO__10936.1523080589.1280.1280.png",https://www.drumtek.com.au/roland-tm-6-pro-trigger-module/
Roland TM2 Trigger Module,TM-2,,$349.00,"https://cdn2.bigcommerce.com/server3500/08e8a/products/2867/images/4989/TM2_1__06463.1406001805.1280.1280.jpg
https://cdn2.bigcommerce.com/server3500/08e8a/products/2867/images/4990/TM2_2__34233.1406001805.1280.1280.jpg
https://cdn2.bigcommerce.com/server3500/08e8a/products/2867/images/4991/TM2_3__21426.1406001805.1280.1280.jpg
https://cdn2.bigcommerce.com/server3500/08e8a/products/2867/images/4987/TM2_4__79903.1406001803.1280.1280.jpg
https://cdn2.bigcommerce.com/server3500/08e8a/products/2867/images/4988/TM2_5__55574.1406001805.1280.1280.jpg",https://www.drumtek.com.au/roland-tm2-trigger-module/
Roland VH-11 V-Hi-Hat,VH-11,,$569.00,https://cdn2.bigcommerce.com/server3500/08e8a/products/3452/images/6409/vh_11_gal__56782.1501483593.1280.1280.jpg,https://www.drumtek.com.au/roland-vh-11-v-hi-hat/
Roland VH-13 V-Hi-Hat,VH-13,,$919.00,https://cdn2.bigcommerce.com/server3500/08e8a/products/3453/images/6412/vh-13_front_gal__51564.1501484664.1280.1280.jpg,https://www.drumtek.com.au/roland-vh-13-v-hi-hat/
Roland VH10 Pad,VH10,,$499.00,https://cdn2.bigcommerce.com/server3500/08e8a/products/3698/images/7059/vh-10_cymbal_gal__75690.1525846933.1280.1280.jpg,https://www.drumtek.com.au/roland-vh10-pad/
