Name,SKU,Supplier ID,Price,Image URLs,Product URL
"Gretsch Brooklyn 22"" 4 Piece Shell Kit - Creme Oyster",GB-E8246-302,,"$4,759.00",https://www.drummersparadise.com.au/resources/1f4df183/product/product-30058/450-Gretsch-Brooklyn-22-4-Piece-Drum-Kit-Creme-Oyster.jpg,https://www.drummersparadise.com.au/product/gretsch-brooklyn-22--4-piece-shell-kit---creme-oys
"Mapex Prodigy 20"" 5 Piece Drum Kit - Black",90/DK-PDG5044TDK,,$749.00,https://www.drummersparadise.com.au/resources/1f4df183/product/product-30227/450-Mapex-Prodigy-20-5-Piece-Drum-Kit-Black.jpg,https://www.drummersparadise.com.au/product/mapex-prodigy-20--5-piece-drum-kit---black
"Mapex Prodigy 20"" 5 Piece Drum Kit - Burgundy",90/DK-PDG5044TDR,,$749.00,https://www.drummersparadise.com.au/resources/1f4df183/product/product-30228/450-Mapex-Prodigy-20-5-Piece-Drum-Kit-Burgundy.jpg,https://www.drummersparadise.com.au/product/mapex-prodigy-20--5-piece-drum-kit---burgundy
"Mapex Prodigy 20"" 5 Piece Drum Kit - Royal Blue",90/DK-PDG5044TYB,,$749.00,https://www.drummersparadise.com.au/resources/1f4df183/product/product-30229/450-Mapex-Prodigy-20-5-Piece-Drum-Kit-Royal-Blue.jpg,https://www.drummersparadise.com.au/product/mapex-prodigy-20--5-piece-drum-kit---royal-blue
"Mapex Storm 22"" 5 Piece Drum Kit - Camphor Wood Grain",90/DK-ST5295FIC,,"$1,019.00",https://www.drummersparadise.com.au/resources/1f4df183/product/product-30235/450-Mapex-Storm-22-5-Piece-Drum-Kit-Camphor-Wood-Grain.jpg,https://www.drummersparadise.com.au/product/mapex-storm-22--5-piece-drum-kit---camphor-wood-gr
"Mapex Storm 22"" 5 Piece Drum Kit - Ebony Blue Grain",90/DK-ST5295FIK,,"$1,019.00",https://www.drummersparadise.com.au/resources/1f4df183/product/product-30236/450-Mapex-Storm-22-5-Piece-Drum-Kit-Ebony-Blue-Wood-Grain.jpg,https://www.drummersparadise.com.au/product/mapex-storm-22--5-piece-drum-kit---ebony-blue-grai
"Mapex Storm 22"" 5 Piece Drum Kit - Textured Black",90/DK-ST5295FBIZ,,"$1,019.00",https://www.drummersparadise.com.au/resources/1f4df183/product/product-30237/450-Mapex-Storm-22-5-Piece-Drum-Kit-Textured-Black.jpg,https://www.drummersparadise.com.au/product/mapex-storm-22--5-piece-drum-kit---textured-black
"Mapex Storm 22"" 5 Piece Drum Kit - Textured Grey",90/DK-ST5295FBIG,,"$1,019.00",https://www.drummersparadise.com.au/resources/1f4df183/product/product-30238/450-Mapex-Storm-22-5-Piece-Drum-Kit-Textured-Grey.jpg,https://www.drummersparadise.com.au/product/mapex-storm-22--5-piece-drum-kit---textured-grey
"Mapex Storm 22"" 6 Piece Drum Kit Bundle - Textured Black",90/DK-ST5295FBIZ-BUNDLE,,"$1,499.00",https://www.drummersparadise.com.au/resources/1f4df183/product/product-34644/450-Mapex-Storm-22-6-Piece-Drum-Kit-Bundle-Textured-Black-July2K19.jpg,https://www.drummersparadise.com.au/product/mapex-storm-22--6-piece-drum-kit-bundle---textured
"Mapex Mars 18"" 4 Piece Shell Kit - Bonewood",90/DK-MA486SAW,,$849.00,https://www.drummersparadise.com.au/resources/1f4df183/product/product-34666/450-Mapex-Mars-18-4-Piece-Drum-Kit-Bonewood.jpg,https://www.drummersparadise.com.au/product/mapex-mars-18--4-piece-shell-kit---bonewood
"Mapex Mars 18"" 4 Piece Shell Kit - Driftwood",90/DK-MA486SIW,,$849.00,https://www.drummersparadise.com.au/resources/1f4df183/product/product-34665/450-Mapex-Mars-18-4-Piece-Drum-Kit-Driftwood.jpg,https://www.drummersparadise.com.au/product/mapex-mars-18--4-piece-shell-kit---driftwood
"Mapex Mars 22"" 5 Piece Drum Kit - Bloodwood",90/DK-MA529SFRW + HP-6005,,"$1,279.00",https://www.drummersparadise.com.au/resources/1f4df183/product/product-30223/450-Mapex-Mars-22-5-Piece-Drum-Kit-Bloodwood.jpg,https://www.drummersparadise.com.au/product/mapex-mars-22--5-piece-drum-kit---bloodwood
"Mapex Mars 22"" 5 Piece Drum Kit - Nightwood",90/DK-MA529SFBZW + HP-6005EB-DP,,"$1,359.00",https://www.drummersparadise.com.au/resources/1f4df183/product/product-30225/450-Mapex-Mars-22-5-Piece-Drum-Kit-Nightwood.jpg,https://www.drummersparadise.com.au/product/mapex-mars-22--5-piece-drum-kit---nightwood
"Mapex Mars 22"" 5 Piece Drum Kit - Smokewood",90/DK-MA529SFGW + HP-6005,,"$1,279.00",https://www.drummersparadise.com.au/resources/1f4df183/product/product-30226/450-Mapex-Mars-22-5-Piece-Drum-Kit-Smokewood.jpg,https://www.drummersparadise.com.au/product/mapex-mars-22--5-piece-drum-kit---smokewood
"Mapex Armory 22"" 5 Piece Drum Kit - Black Dawn",90/DK-AR529SBTK + HP-8005EB-DP,,"$1,789.00",https://www.drummersparadise.com.au/resources/1f4df183/product/product-30215/450-Mapex-Armory-22-5-Piece-Drum-Kit-Black-Dawn.jpg,https://www.drummersparadise.com.au/product/mapex-armory-22--5-piece-drum-kit---black-dawn
"Mapex Armory 22"" 5 Piece Drum Kit - Desert Dune",90/DK-AR529SDW + HP-8005,,"$1,699.00",https://www.drummersparadise.com.au/resources/1f4df183/product/product-30216/450-Mapex-Armory-22-5-Piece-Drum-Kit-Desert-Dune.jpg,https://www.drummersparadise.com.au/product/mapex-armory-22--5-piece-drum-kit---desert-dune
