Name,SKU,Supplier ID,Price,Image URLs,Product URL
AMS 03 FT MIC CABLE 6.3 MONO MALE TO XLR FEMALE,930004000214,AMS3,$9.95,https://www.cranbournemusic.com.au/wp-content/uploads/2017/03/930004000214.jpg,https://www.cranbournemusic.com.au/product/03-ft-mic-cable-6-3-mono-male-to-xlr-female/
AMS 1 FOOT PATCH CABLE STRAIGHT PLUGS,930004000265,PS1,$3.50,https://www.cranbournemusic.com.au/wp-content/uploads/2017/03/930004000265.jpg,https://www.cranbournemusic.com.au/product/1-foot-patch-cable-straight-plugs/
AMS 10 FT SPEAKER CABLE SPEAKON TO SPEAKON,930004015695,RSN10,$24.95,https://www.cranbournemusic.com.au/wp-content/uploads/2017/03/930004015695.jpg,https://www.cranbournemusic.com.au/product/10-ft-speaker-cable-speakon-to-speakon/
AMS 20 FT SPEAKER CABLE SPEAKON TO 6.5 M JACK,930004013601,SPSM20,$24.95,https://www.cranbournemusic.com.au/wp-content/uploads/2017/03/930004013601.jpg,https://www.cranbournemusic.com.au/product/20-ft-speaker-cable-speakon-to-6-5-m-jack-2/
AMS 20 FT SPEAKER CABLE SPEAKON TO 6.5 M JACK,930004015719,RSN20J,$29.95,https://www.cranbournemusic.com.au/wp-content/uploads/2017/03/930004015719.jpg,https://www.cranbournemusic.com.au/product/20-ft-speaker-cable-speakon-to-6-5-m-jack-3/
AMS 30 FT SPEAKER CABLE SPEAKON TO SPEAKON,930004015730,RSN30,$39.95,https://www.cranbournemusic.com.au/wp-content/uploads/2017/03/930004015730.jpg,https://www.cranbournemusic.com.au/product/30-ft-speaker-cable-speakon-to-speakon/
AMS 5 FT PRO SPEAKER CABLE SPEAKON TO SPEAKON,930004015677,,$24.95,https://www.cranbournemusic.com.au/wp-content/uploads/2017/03/930004015677.jpg,https://www.cranbournemusic.com.au/product/5-ft-pro-speaker-cable-speakon-to-speakon/
AMS 5 FT SPEAKER CABLE SPEAKON TO 6.5 M JACK,930004016582,RSN05J,$19.95,https://www.cranbournemusic.com.au/wp-content/uploads/2017/03/930004016582.jpg,https://www.cranbournemusic.com.au/product/5-ft-speaker-cable-speakon-to-6-5-m-jack/
AMS 5 FT SPEAKER CABLE SPEAKON TO SPEAKON,930004015678,RSN05,$19.95,https://www.cranbournemusic.com.au/wp-content/uploads/2017/03/930004015678.jpg,https://www.cranbournemusic.com.au/product/5-ft-speaker-cable-speakon-to-speakon/
AMS 6.3 MONO JACK PLUG (M) to XLR (F) MIC/AUDIO CABLE. 3 FT,930004015666,RAD33,$12.95,https://www.cranbournemusic.com.au/wp-content/uploads/2017/03/930004015666.jpg,https://www.cranbournemusic.com.au/product/6-3-mono-jack-plug-m-to-xlr-f-micaudio-cable-3-ft/
"AMS 6.3 MONO JACK PLUG (M) to XLR (M) MIC/AUDIO CABLE, 3 FT",930004015665,RAD32,$12.95,https://www.cranbournemusic.com.au/wp-content/uploads/2017/03/930004015665.jpg,https://www.cranbournemusic.com.au/product/6-3-mono-jack-plug-m-to-xlr-m-micaudio-cable-3-ft-2/
AMS 6.3 MONO JACK PLUG (M) to XLR (M) MIC/AUDIO CABLE. 3 FT,930004015667,RAD34,$12.95,https://www.cranbournemusic.com.au/wp-content/uploads/2017/03/930004015667.jpg,https://www.cranbournemusic.com.au/product/6-3-mono-jack-plug-m-to-xlr-m-micaudio-cable-3-ft-3/
"AMS 6.3 STEREO JACK PLUG (M) to XLR (M) MIC/AUDIO CABLE, 3 FT",930004024417,RAD32ST,$14.95,https://www.cranbournemusic.com.au/wp-content/uploads/2017/03/930004024417.jpg,https://www.cranbournemusic.com.au/product/6-3-stereo-jack-plug-m-to-xlr-m-micaudio-cable-3-ft/
AMS ACOUSTIC GUITAR SADDLE 74 (L) X 7 (H) X 3MM (W),930004003813,GP320,$0.80,,https://www.cranbournemusic.com.au/product/acoustic-guitar-saddle-74-l-x-7-h-x-3mm-w__trashed/
AMS BLANK ACOUSTIC GUITAR BONE SADDLE JAPANESE,930004010072,GP351,$5.95,,https://www.cranbournemusic.com.au/product/blank-acoustic-guitar-bone-saddle-japanese__trashed/
AMS BOXWOOD PUSH IN END PIN,930004016483,,$1.95,https://www.cranbournemusic.com.au/wp-content/uploads/2017/03/930004016483.jpg,https://www.cranbournemusic.com.au/product/boxwood-push-in-end-pin/
AMS BRIDGE PIN SET 6 PIECES BLACK W/WHITE DOT,930004017003,,$2.00,https://www.cranbournemusic.com.au/wp-content/uploads/2017/03/930004017003.jpg,https://www.cranbournemusic.com.au/product/bridge-pin-set-6-pieces-black-wwhite-dot/
AMS BRIDGE PIN SET 6 PIECES IVORY W/BLACK DOT,930004017005,GP312I,$2.00,https://www.cranbournemusic.com.au/wp-content/uploads/2017/03/930004017005.jpg,https://www.cranbournemusic.com.au/product/bridge-pin-set-6-pieces-ivory-wblack-dot/
AMS BRIDGE PIN SET 6 PIECES WHITE W/BLACK DOT,930004017007,,$2.00,https://www.cranbournemusic.com.au/wp-content/uploads/2017/03/930004017007.jpg,https://www.cranbournemusic.com.au/product/bridge-pin-set-6-pieces-white-wblack-dot/
AMS BRIDGE PIN SET ACOUSTIC BASS 6 PIECES IVORY W/BLACK DOT,930004017002,GP314,$3.95,https://www.cranbournemusic.com.au/wp-content/uploads/2017/03/930004017002.jpg,https://www.cranbournemusic.com.au/product/bridge-pin-set-acoustic-bass-6-pieces-ivory-wblack-dot/
AMS CLASSICAL GUITAR SADDLE 82 X 6MM,930004003809,,$0.70,,https://www.cranbournemusic.com.au/product/classical-guitar-saddle-82-x-6mm__trashed/
AMS CLASSICAL GUITAR SADDLE 85 X 5MM,930004004181,,$0.70,,https://www.cranbournemusic.com.au/product/classical-guitar-saddle-85-x-5mm__trashed/
AMS CLIP ON SOUNDHOLE PICKUP FOR ACOUSTIC GUITAR,930004009450,B3822,$19.95,https://www.cranbournemusic.com.au/wp-content/uploads/2017/03/930004009450.jpg,https://www.cranbournemusic.com.au/product/clip-on-soundhole-pickup-for-acoustic-guitar/
AMS EBONY PUSH IN END PIN,930004016484,GP278,$1.50,https://www.cranbournemusic.com.au/wp-content/uploads/2017/03/930004016484.jpg,https://www.cranbournemusic.com.au/product/ebony-push-in-end-pin/
AMS EBONY PUSH IN END PIN WITH GOLD STAR,930004016487,GP281,$2.50,https://www.cranbournemusic.com.au/wp-content/uploads/2017/03/930004016487.jpg,https://www.cranbournemusic.com.au/product/ebony-push-in-end-pin-with-gold-star/
AMS EBONY PUSH IN END PIN WITH PEARL DOT,930004016485,,$1.95,https://www.cranbournemusic.com.au/wp-content/uploads/2017/03/930004016485.jpg,https://www.cranbournemusic.com.au/product/ebony-push-in-end-pin-with-pearl-dot/
AMS EBONY PUSH IN END PIN WITH PEARL PARISIAN EYE,930004016486,,$2.50,https://www.cranbournemusic.com.au/wp-content/uploads/2017/03/930004016486.jpg,https://www.cranbournemusic.com.au/product/ebony-push-in-end-pin-with-pearl-parisian-eye/
AMS FINGERBOARD POSITION MARKERS 6 MM DOT WHITE,930004006435,GP701,$0.10,,https://www.cranbournemusic.com.au/product/fingerboard-position-markers-6-mm-dot-white/
AMS FS25 DUAL FOOTSWITCH WITH TWO LEDS,930004015425,FS25,$32.95,https://www.cranbournemusic.com.au/wp-content/uploads/2017/03/930004015425.jpg,https://www.cranbournemusic.com.au/product/fs25-dual-footswitch-with-two-leds/
AMS GUITAR FOOT STOOL,930004015427,T411,$14.95,https://www.cranbournemusic.com.au/wp-content/uploads/2017/03/930004015427.jpg,https://www.cranbournemusic.com.au/product/guitar-foot-stool-3/
AMS GUITAR FOOT STOOL BLACK,930004005927,T381,$14.95,https://www.cranbournemusic.com.au/wp-content/uploads/2017/03/930004005927.jpg,https://www.cranbournemusic.com.au/product/guitar-foot-stool-black/
AMS GUITAR FOOT STOOL NICKEL,930004000653,T380,$14.95,https://www.cranbournemusic.com.au/wp-content/uploads/2017/03/930004000653.jpg,https://www.cranbournemusic.com.au/product/guitar-foot-stool-nickel/
AMS GUITAR STRAP COTTON NYLON WEAVE BLACK,930004000652,T322,$10.00,https://www.cranbournemusic.com.au/wp-content/uploads/2017/03/930004000652.jpg,https://www.cranbournemusic.com.au/product/guitar-strap-cotton-nylon-weave-black/
AMS HEIGHT ADJ SCREW PB STYLE 1 3/16 INCH BLACK,930004007134,,$0.25,,https://www.cranbournemusic.com.au/product/height-adj-screw-pb-style-1-316-inch-black/
AMS HEIGHT ADJ SCREW PB STYLE 1 3/16 INCH CHROME,930004007133,GP992,$0.25,,https://www.cranbournemusic.com.au/product/height-adj-screw-pb-style-1-316-inch-chrome/
AMS HUMBUCKER HEIGHT ADJ SCREW I 1/4 INCH GOLD,930004007442,,$0.35,,https://www.cranbournemusic.com.au/product/humbucker-height-adj-screw-i-14-inch-gold/
AMS IEC-C13 POWER LEAD (KETTLE CORD),930004005520,RPC375,$12.95,https://www.cranbournemusic.com.au/wp-content/uploads/2017/03/930004005520.jpg,https://www.cranbournemusic.com.au/product/iec-c13-power-lead-kettle-cord/
AMS KICK STOMP BOX,930004024779,XKB5,$199.00,https://www.cranbournemusic.com.au/wp-content/uploads/2017/03/930004024779.jpg,https://www.cranbournemusic.com.au/product/kick-box/
AMS KSB50 STOMP BOX UNIT,930004015263,KSB50,$99.00 $89.00,https://www.cranbournemusic.com.au/wp-content/uploads/2017/03/930004015263.jpg,https://www.cranbournemusic.com.au/product/stomp-box/
AMS KSB60 STOMP BOX UNIT,930004024743,KSB60,$129.00,https://www.cranbournemusic.com.au/wp-content/uploads/2017/03/930004024743.jpg,https://www.cranbournemusic.com.au/product/ksb60/
AMS LOCK NUT CAP CHROME,930004001183,KP21C,$1.95,https://www.cranbournemusic.com.au/wp-content/uploads/2017/03/930004001183.jpg,https://www.cranbournemusic.com.au/product/lock-nut-cap-chrome/
AMS LOCK NUT CAP SCREW BLACK,930004002325,KP22,$0.95,,https://www.cranbournemusic.com.au/product/lock-nut-cap-screw-black/
AMS MACHINE HEAD SCREWS CHROME,930004004290,547,$0.10,https://www.cranbournemusic.com.au/wp-content/uploads/2017/03/930004004290.jpg,https://www.cranbournemusic.com.au/product/machine-head-screws-chrome/
AMS MACHINE HEAD SCREWS GOLD,930004000546,942,$0.15,https://www.cranbournemusic.com.au/wp-content/uploads/2017/03/930004000546.jpg,https://www.cranbournemusic.com.au/product/machine-head-screws-gold/
AMS PLASTIC PUSH IN END PIN IVORY,930004016743,,$0.60,,https://www.cranbournemusic.com.au/product/plastic-push-in-end-pin-ivory/
AMS ROSEWOOD PUSH IN END PIN WITH PARISIAN EYE,930004016490,,$2.50,https://www.cranbournemusic.com.au/wp-content/uploads/2017/03/930004016490.jpg,https://www.cranbournemusic.com.au/product/rosewood-push-in-end-pin-with-parisian-eye/
AMS ROSEWOOD PUSH IN END PIN WITH PEARL DOT,930004016489,GP283,$1.95,https://www.cranbournemusic.com.au/wp-content/uploads/2017/03/930004016489.jpg,https://www.cranbournemusic.com.au/product/rosewood-push-in-end-pin-with-pearl-dot/
AMS SADDLE 82 X 8MM STRAIGHT PLASTIC WHITE,930004003807,,$0.70,,https://www.cranbournemusic.com.au/product/saddle-82-x-8mm-straight-plastic-white__trashed/
AMS SIDE POSITION MARKERS FOR GUITAR/BASS NECK BLACK,930004002298,GP716B,$0.25,,https://www.cranbournemusic.com.au/product/side-position-markers-for-guitarbass-neck-black/
AMS SIDE POSITION MARKERS FOR GUITAR/BASS NECK WHITE,930004001056,GP716W,$0.25,,https://www.cranbournemusic.com.au/product/side-position-markers-for-guitarbass-neck-white/
AMS SPEAKER STAND MOUNT EXTERNAL 38MM BLACK,930004002251,SSB12,$9.95,https://www.cranbournemusic.com.au/wp-content/uploads/2017/03/930004002251.jpg,https://www.cranbournemusic.com.au/product/speaker-stand-mount-external-38mm-black/
AMS TREMOLO SPRING CLAW SCREW NICKEL,930004023661,SC2011,$1.00,https://www.cranbournemusic.com.au/wp-content/uploads/2017/03/930004023661.jpg,https://www.cranbournemusic.com.au/product/tremolo-spring-claw-screw-nickel/
AMS VINTAGE STYLE HEIGHT ADJUSTMENT SCREW BLACK,930004003842,GP975,$0.25,,https://www.cranbournemusic.com.au/product/vintage-style-height-adjustment-screw-black/
AMS WOODEN SOUNDHOLE BUFFER – MATRIX STYLE,930004013502,GA179,$9.95,https://www.cranbournemusic.com.au/wp-content/uploads/2017/03/930004013502.jpg,https://www.cranbournemusic.com.au/product/wooden-soundhole-buffer-matrix-style/
AMS WOODEN SOUNDHOLE ROSETTE FOR WESTERN GUITAR,930004016004,Z690,$7.95,,https://www.cranbournemusic.com.au/product/wooden-soundhole-rosette-for-western-guitar/
AMS XLR (F) to XLR (M) MIC/AUDIO CABLE 3 FT.,930004015668,RAD31,$12.95,https://www.cranbournemusic.com.au/wp-content/uploads/2017/03/930004015668.jpg,https://www.cranbournemusic.com.au/product/xlr-f-to-xlr-m-micaudio-cable-3-ft/
AUSTRALASIAN AUSTRALASIAN – 20 FOOT MIC CABLE XLR TO JACK,930004000239,KMC20,$14.95,https://www.cranbournemusic.com.au/wp-content/uploads/2017/03/930004000239.jpg,https://www.cranbournemusic.com.au/product/australasian-20-foot-mic-cable-xlr-to-jack/
AUSTRALASIAN AUSTRALASIAN – 20 FOOT MIC CABLE XLR TO XLR,930004000241,KME21,$24.99,https://www.cranbournemusic.com.au/wp-content/uploads/2017/03/930004000241.jpg,https://www.cranbournemusic.com.au/product/australasian-20-foot-mic-cable-xlr-to-xlr/
AUSTRALASIAN AUSTRALASIAN – 30 FOOT MIC CABLE XLR TO JACK,930004000240,KMC30,$27.95,https://www.cranbournemusic.com.au/wp-content/uploads/2017/03/930004000240.jpg,https://www.cranbournemusic.com.au/product/australasian-30-foot-mic-cable-xlr-to-jack/
AUSTRALASIAN AUSTRALASIAN – 30 FOOT MIC CABLE XLR TO XLR,930004002131,KME31,$29.99,https://www.cranbournemusic.com.au/wp-content/uploads/2017/03/930004002131.jpg,https://www.cranbournemusic.com.au/product/australasian-30-foot-mic-cable-xlr-to-xlr/
AUSTRALASIAN DC5 DAISY CHAIN DC POWER CABLE FOR UP TO 5 EFFECTS PEDALS,930004000222,DC5,$9.95,https://www.cranbournemusic.com.au/wp-content/uploads/2017/03/930004000222.jpg,https://www.cranbournemusic.com.au/product/dc5-daisy-chain-dc-power-cable-for-up-to-5-effects-pedals/
BELCAT PIEZO CONTACT TRANSDUCER ACOUSTIC GUITAR PICKUP,930004014595,EGT101,$19.95,https://www.cranbournemusic.com.au/wp-content/uploads/2017/03/930004014595.jpg,https://www.cranbournemusic.com.au/product/piezo-contact-transducer-acoustic-guitar-pickup/
BELCAT PIEZO CONTACT TRANSDUCER ACOUSTIC GUITAR PICKUP,930004014596,EGT202,$21.95,https://www.cranbournemusic.com.au/wp-content/uploads/2017/03/930004014596.jpg,https://www.cranbournemusic.com.au/product/piezo-contact-transducer-acoustic-guitar-pickup-2/
BILL RUSSELL GUITAR CAPO CURVED ELASTIC,930004002529,J7193,$8.95,https://www.cranbournemusic.com.au/wp-content/uploads/2017/03/930004002529.jpg,https://www.cranbournemusic.com.au/product/guitar-capo-curved-elastic/
BOSS AB-2 TWO WAY SELECTOR FOOT SWITCH,930039000005,AB2,$75.00,https://www.cranbournemusic.com.au/wp-content/uploads/2017/03/930039000005.jpg,https://www.cranbournemusic.com.au/product/ab-2-two-way-selector-foot-switch/
Boss Acoustic Singer Live 60 Watt Amplifier ACSLIVE,930039007617,ACSLIVE,$799.00 $669.00,https://www.cranbournemusic.com.au/wp-content/uploads/2018/09/Boss-Acoustic-Singer-Live-Amplifier.jpg,https://www.cranbournemusic.com.au/product/boss-acoustic-singer-live-60-watt-amplifier/
Boss Acoustic Singer Pro 120 Watt Acoustic Amplifier ACSPRO,930039007618,ACSPRO,"$1,099.00 $959.00",https://www.cranbournemusic.com.au/wp-content/uploads/2018/09/Boss-Acoustic-Singer-Pro-Amplifier.jpg,https://www.cranbournemusic.com.au/product/boss-acoustic-singer-pro-120-watt-acoustic-amplifier-acspro/
Boss AD-10 Acoustic Preamp,930039007659,AD10,$599.00,https://www.cranbournemusic.com.au/wp-content/uploads/2018/02/Boss-AD-10-e1519887024711.jpg,https://www.cranbournemusic.com.au/product/boss-ad-10-acoustic-preamp/
BOSS BD-2 BLUES DRIVER GUITAR EFFECT PEDAL,930039000124,BD2,$149.00,https://www.cranbournemusic.com.au/wp-content/uploads/2017/03/930039000124.jpg,https://www.cranbournemusic.com.au/product/bd-2-blues-driver-guitar-effect-pedal/
BOSS BD-2W BLUES DRIVER WAZA CRAFT EFFECT PEDAL BD2W,935039000042,BD2W,$199.00,https://www.cranbournemusic.com.au/wp-content/uploads/2017/03/935039000042.jpg,https://www.cranbournemusic.com.au/product/bd-2w-blues-driver-waza-craft-effect-pedal-bd2w/
BOSS CE-5 CHORUS ENSEMBLE EFFECTS PEDAL,930039000136,CE5,$169.00 $149.00,https://www.cranbournemusic.com.au/wp-content/uploads/2017/03/930039000136.jpg,https://www.cranbournemusic.com.au/product/ce-5-chorus-ensemble-effects-pedal/
BOSS CH1 SUPER CHORUS EFFECTS PEDAL,930039000402,CH1,$169.00 $149.00,https://www.cranbournemusic.com.au/wp-content/uploads/2017/03/930039000402.jpg,https://www.cranbournemusic.com.au/product/ch1-super-chorus-effects-pedal/
BOSS DD-3 DIGITAL DELAY EFFECTS PEDAL,930039000154,DD3,$229.00 $179.00,https://www.cranbournemusic.com.au/wp-content/uploads/2017/03/930039000154.jpg,https://www.cranbournemusic.com.au/product/dd-3-digital-delay-effects-pedal/
BOSS DD-500 DIGITAL DELAY,930039007354,DD500,$549.00 $469.00,https://www.cranbournemusic.com.au/wp-content/uploads/2017/03/930039007354.jpg,https://www.cranbournemusic.com.au/product/dd-500-digital-delay/
BOSS DD-7 DIGITAL DELAY EFFECTS PEDAL,930039004287,DD7,$279.00 $249.00,https://www.cranbournemusic.com.au/wp-content/uploads/2017/03/930039004287.jpg,https://www.cranbournemusic.com.au/product/dd-7-digital-delay-effects-pedal/
BOSS DM-2W DELAY WAZA CRAFT EFFECT PEDAL DM2W,935039000043,DM2W,$239.00,https://www.cranbournemusic.com.au/wp-content/uploads/2017/03/935039000043.jpg,https://www.cranbournemusic.com.au/product/dm-2w-delay-waza-craft-effect-pedal-dm2w/
BOSS DS-1X DISTORTION EFFECTS PEDAL DS1X,930039007114,DS1X,$239.00 $179.00,https://www.cranbournemusic.com.au/wp-content/uploads/2017/03/930039007114-1.jpg,https://www.cranbournemusic.com.au/product/ds-1x-distortion-effects-pedal-ds1x/
BOSS DS-2 TURBO DISTORTION EFFECTS PEDAL,930039000420,DS2,$149.00 $129.00,https://www.cranbournemusic.com.au/wp-content/uploads/2017/03/930039000420.jpg,https://www.cranbournemusic.com.au/product/ds-2-turbo-distortion-effects-pedal/
BOSS DS1 DISTORTION EFFECTS PEDAL DS-1,930039000204,DS1,$89.00 $79.00,https://www.cranbournemusic.com.au/wp-content/uploads/2017/03/930039000204.jpg,https://www.cranbournemusic.com.au/product/ds-1-distortion-effects-pedal/
BOSS ES8 EFFECTS SWITCHING SYSTEM,930039007257,ES8,$999.00,https://www.cranbournemusic.com.au/wp-content/uploads/2017/03/930039007257.jpg,https://www.cranbournemusic.com.au/product/es8-effects-switching-system/
BOSS FS-5L FOOT SWITCH LATCHING,930039000244,FS5L,$59.00,https://www.cranbournemusic.com.au/wp-content/uploads/2017/03/930039000244.jpg,https://www.cranbournemusic.com.au/product/fs-5l-foot-switch-latching/
BOSS FS-5U FOOT SWITCH UNLATCHING,930039000245,FS5U,$59.00,https://www.cranbournemusic.com.au/wp-content/uploads/2017/03/930039000245.jpg,https://www.cranbournemusic.com.au/product/fs-5u-foot-switch-unlatching/
BOSS FS-6 DUAL FOOT SWITCH LATCHING & UNLATCHING,930039000649,FS6,$99.00 $89.00,https://www.cranbournemusic.com.au/wp-content/uploads/2017/03/930039000649.jpg,https://www.cranbournemusic.com.au/product/fs-6-dual-foot-switch-latching-unlatching/
BOSS FV-500H HEAVY DUTY VOLUME PEDAL,930039000781,FV500H,$189.00 $179.00,https://www.cranbournemusic.com.au/wp-content/uploads/2017/03/930039000781.jpg,https://www.cranbournemusic.com.au/product/fv-500h-heavy-duty-volume-pedal/
BOSS FV-50H VOLUME PEDAL HIGH IMPEDANCE,930039000505,FV50H,$99.00,https://www.cranbournemusic.com.au/wp-content/uploads/2017/03/930039000505.jpg,https://www.cranbournemusic.com.au/product/fv-50h-volume-pedal-high-impedance/
BOSS GE-7 GRAPHIC EQUALIZER PEDAL,930039000020,GE7,$179.00 $159.00,https://www.cranbournemusic.com.au/wp-content/uploads/2017/03/930039000020.jpg,https://www.cranbournemusic.com.au/product/ge-7-graphic-equalizer-pedal/
Boss GT1 Guitar Effects Processor,930039007574,GT1,$349.00 $299.00,https://www.cranbournemusic.com.au/wp-content/uploads/2018/09/Boss-GT1-Guitar-Effects-Processor-Unit.jpg,https://www.cranbournemusic.com.au/product/boss-gt1-guitar-effects-processor/
BOSS GT100 V2.0 COSM GUITAR EFFECTS PROCESSOR GT-100,930039006717,GT100,$849.00 $699.00,https://www.cranbournemusic.com.au/wp-content/uploads/2017/03/930039006717.jpg,https://www.cranbournemusic.com.au/product/gt100-v2-0-cosm-guitar-effects-processor-gt-100/
BOSS GT1000 GUITAR EFFECTS PROCESSOR,930039007684,GT1000,"$1,699.00",https://www.cranbournemusic.com.au/wp-content/uploads/2018/05/Boss-GT1000-Effects-Processor-Main.jpg,https://www.cranbournemusic.com.au/product/boss-gt1000-guitar-effects-processor/
BOSS KATANA 100 COMBO AMPLIFIER 100 WATTS 12″ SPEAKER,935039000068,KTN100,$599.00,https://www.cranbournemusic.com.au/wp-content/uploads/2017/03/935039000068.jpg,https://www.cranbournemusic.com.au/product/100-combo-amplifier-100-watts-12-speaker/
BOSS KATANA 100-212 COMBO AMPLIFIER 100 WATTS 2 X 12″ SPEAKERS,935039000070,KTN100/212,$799.00,https://www.cranbournemusic.com.au/wp-content/uploads/2017/03/935039000070.jpg,https://www.cranbournemusic.com.au/product/100-212-combo-amplifier-100-watts-2-x-12-speakers/
BOSS KATANA 50 COMBO AMPLIFIER 50 WATTS,935039000067,KTN50,$399.00,https://www.cranbournemusic.com.au/wp-content/uploads/2017/03/935039000067.jpg,https://www.cranbournemusic.com.au/product/50-combo-amplifier-50-watts/
BOSS KATANA HEAD AMPLIFIER 100 WATTS,935039000069,KTNHEAD,$599.00,https://www.cranbournemusic.com.au/wp-content/uploads/2017/03/935039000069.jpg,https://www.cranbournemusic.com.au/product/head-amplifier-100-watts/
BOSS ME-80 GUITAR MULTI EFFECTS UNIT,930039007118,ME80,$549.00,https://www.cranbournemusic.com.au/wp-content/uploads/2017/03/930039007118.jpg,https://www.cranbournemusic.com.au/product/me-80-guitar-multi-effects-unit/
BOSS MT-2 METAL ZONE GUITAR EFFECTS PEDAL,930039000306,MT2,$159.00,https://www.cranbournemusic.com.au/wp-content/uploads/2017/03/930039000306.jpg,https://www.cranbournemusic.com.au/product/mt-2-metal-zone-guitar-effects-pedal/
BOSS NS-2 NOISE SUPPRESSOR PEDAL,930039000326,NS2,$179.00 $159.00,https://www.cranbournemusic.com.au/wp-content/uploads/2017/03/boss-ns2-noise-suppressor-pedal.jpg,https://www.cranbournemusic.com.au/product/ns-2-noise-suppressor-pedal/
BOSS OC-3 SUPER OCTAVE EFFECTS PEDAL,930039000403,OC3,$229.00,https://www.cranbournemusic.com.au/wp-content/uploads/2017/03/930039000403.jpg,https://www.cranbournemusic.com.au/product/oc-3-super-octave-effects-pedal/
BOSS OD-1X OVERDRIVE PEDAL OD1X,930039007115,OD1X,$199.00,https://www.cranbournemusic.com.au/wp-content/uploads/2017/03/930039007115.jpg,https://www.cranbournemusic.com.au/product/od-1x-overdrive-pedal-od1x/
BOSS OD-3 OVERDRIVE DISTORTION PEDAL,930039000335,OD3,$169.00 $149.00,https://www.cranbournemusic.com.au/wp-content/uploads/2017/03/930039000335.jpg,https://www.cranbournemusic.com.au/product/od-3-overdrive-distortion-pedal/
BOSS OS-2 OVERDRIVE DISTORTION EFFECTS PEDAL,930039000336,OS2,$149.00 $135.00,https://www.cranbournemusic.com.au/wp-content/uploads/2017/03/930039000336.jpg,https://www.cranbournemusic.com.au/product/os-2-overdrive-distortion-effects-pedal/
BOSS PS-6 INTELLIGENT HARMONIST PITCH SHIFTER EFFECTS PEDAL,930039006170,PS6,$279.00 $219.00,https://www.cranbournemusic.com.au/wp-content/uploads/2017/03/930039006170.jpg,https://www.cranbournemusic.com.au/product/ps-6-intelligent-harmonist-pitch-shifter-effects-pedal/
BOSS PSA-240S POWER SUPPLY TO SUIT ALL PEDAL UNITS,930039000089,PSA240,$55.00,https://www.cranbournemusic.com.au/wp-content/uploads/2017/03/930039000089.jpg,https://www.cranbournemusic.com.au/product/psa-240s-power-supply-to-suit-all-pedal-units/
BOSS RC-30 LOOP STATION TWIN COMPACT EFFECT PEDAL RC30,930039006280,RC30,$499.00 $449.00,https://www.cranbournemusic.com.au/wp-content/uploads/2017/03/930039006280.jpg,https://www.cranbournemusic.com.au/product/rc-30-loop-station-twin-compact-effect-pedal/
BOSS RC-300 LOOP STATION SYSTEM RC300,930039006661,RC300,$939.00 $849.00,https://www.cranbournemusic.com.au/wp-content/uploads/2017/03/930039006661.jpg,https://www.cranbournemusic.com.au/product/rc-300-loop-station-system/
BOSS RC-505 HANDS ON LOOP STATION,930039006946,RC505,$799.00 $749.00,https://www.cranbournemusic.com.au/wp-content/uploads/2017/03/930039006946.jpg,https://www.cranbournemusic.com.au/product/rc-505-hands-on-loop-station/
BOSS RC1 LOOP STATION EFFECT PEDAL,930039007250,RC1,$199.00 $179.00,https://www.cranbournemusic.com.au/wp-content/uploads/2017/03/930039007250.jpg,https://www.cranbournemusic.com.au/product/rc1-loop-station-effect-pedal/
Boss RC10R Rhythm Loop Station,930039007983,RC10R,$549.00 $469.00,https://www.cranbournemusic.com.au/wp-content/uploads/2019/09/Boss-RC10R-Rhythm-Loop-Station-1.jpg,https://www.cranbournemusic.com.au/product/boss-rc10r-rhythm-loop-station/
BOSS RC3 LOOP STATION EFFECT PEDAL RC-3,930039006276,RC3,$319.00 $279.00,https://www.cranbournemusic.com.au/wp-content/uploads/2017/03/930039006276.jpg,https://www.cranbournemusic.com.au/product/rc3-loop-station-effect-pedal-rc-3/
BOSS RV-6 DIGITAL REVERB EFFECTS PEDAL,930039007377,RV6,$259.00,https://www.cranbournemusic.com.au/wp-content/uploads/2017/03/930039007377.jpg,https://www.cranbournemusic.com.au/product/rv-6-digital-reverb-effects-pedal/
BOSS SD-1 SUPER OVERDRIVE PEDAL,930039000404,SD1,$89.00 $79.00,https://www.cranbournemusic.com.au/wp-content/uploads/2017/03/930039000404.jpg,https://www.cranbournemusic.com.au/product/sd-1-super-overdrive-pedal/
BOSS SD-1W SUPER OVERDRIVE WAZA CRAFT EFFECT PEDAL SD1W,935039000044,SD1W,$239.00,https://www.cranbournemusic.com.au/wp-content/uploads/2017/03/935039000044.jpg,https://www.cranbournemusic.com.au/product/sd-1w-super-overdrive-waza-craft-effect-pedal-sd1w/
Boss SY-1 Synthesizer Effects Pedal,930039007984,SY1,$369.00 $329.00,https://www.cranbournemusic.com.au/wp-content/uploads/2019/08/Boss-SY1-Synthesizer-Pedal-1.jpg,https://www.cranbournemusic.com.au/product/boss-sy-1-synthesizer-effects-pedal/
BOSS SY300 GUITAR SYNTHESIZER EFFECTS UNIT SY-300,930039007290,SY300,$999.00 $819.00,https://www.cranbournemusic.com.au/wp-content/uploads/2017/03/930039007290.jpg,https://www.cranbournemusic.com.au/product/sy300-guitar-synthesizer-effects-unit-sy-300/
